"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"BeModelClinicalObservation","BeModelClinicalObservation.interpretation","BeModelClinicalObservation.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","A categorical assessment of an observation value","A categorical assessment of an observation value","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.interpretation",0,*,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange","BeModelClinicalObservation.referenceRange","","","",0,*,"","","","BackboneElement {[]} {[]}
","Guidance on how to interpret the value by comparison to a normal or recommended range","Guidance on how to interpret the value by comparison to a normal or recommended range","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.referenceRange",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange.id","BeModelClinicalObservation.referenceRange.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange.extension","BeModelClinicalObservation.referenceRange.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange.modifierExtension","BeModelClinicalObservation.referenceRange.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange.low","BeModelClinicalObservation.referenceRange.low","","","",0,1,"","","","Quantity {[]} {[]}
","Low Range, if relevant","Low Range, if relevant","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.referenceRange.low",0,1,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.referenceRange.high","BeModelClinicalObservation.referenceRange.high","","","",0,1,"","","","Quantity {[]} {[]}
","High Range, if relevant","High Range, if relevant","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.referenceRange.high",0,1,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.bodySite","BeModelClinicalObservation.bodySite","","","",0,1,"","","","https://www.ehealth.fgov.be/standards/fhir/core-clinical/StructureDefinition/BeModelBodySite {[]} {[]}
","The site on the subject's body where the observation was made (i.e. the target site)","The site on the subject's body where the observation was made (i.e. the target site)","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.bodySite",0,1,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.certainty","BeModelClinicalObservation.certainty","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A subjective assessment of the quality of the observation","A subjective assessment of the quality of the observation","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.certainty",0,1,"",""
"BeModelClinicalObservation","BeModelClinicalObservation.note","BeModelClinicalObservation.note","","","",0,*,"","","","Annotation {[]} {[]}
","Comments about the observation or the results","Comments about the observation or the results","","","","","","","","","",,,,,"",,,,"BeModelClinicalObservation.note",0,*,"",""
"BeModelProblem","BeModelProblem","BeModelProblem","","","",0,*,"","","","null {[]} {[]}
","Problem Logical Model","Logical model for Problem","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"BeModelProblem","BeModelProblem.identifier","BeModelProblem.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Business Identifier","Unique identifier of the problem","","","","","","","","","",,,,,"",,,,"BeModelProblem.identifier",1,*,"",""
"BeModelProblem","BeModelProblem.recordedDate","BeModelProblem.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","Recorded Date","Date of last modification of the information by the recorder","","","","","","","","","",,,,,"",,,,"BeModelProblem.recordedDate",1,1,"",""
"BeModelProblem","BeModelProblem.recorder","BeModelProblem.recorder","","","",1,1,"","","","Identifier {[]} {[]}
","Recorder","The healthcare professional responsible for the content (ideally identified by the NISS)","","","","","","","","","",,,,,"",,,,"BeModelProblem.recorder",1,1,"",""
"BeModelProblem","BeModelProblem.asserter","BeModelProblem.asserter","","","",0,1,"","","","Identifier {[]} {[]}
","Asserter","The person asserting the information (e.g., patient, practitioner, parent; ideally identified by the NISS)","","","","","","","","","",,,,,"",,,,"BeModelProblem.asserter",0,1,"",""
"BeModelProblem","BeModelProblem.subject","BeModelProblem.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Patient","Reference or Identifier to the patient (ideally identified by the NISS)","","","","","","","","","",,,,,"",,,,"BeModelProblem.subject",1,1,"",""
"BeModelProblem","BeModelProblem.cause","BeModelProblem.cause","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition], CanonicalType[http://hl7.org/fhir/StructureDefinition/Procedure], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationAdministration], CanonicalType[http://hl7.org/fhir/StructureDefinition/Immunization], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationStatement]]}
","Cause","Reference to the primary cause of the problem (procedure, medication administration, or other condition)","","","","","","","","","",,,,,"",,,,"BeModelProblem.cause",0,*,"",""
"BeModelProblem","BeModelProblem.category","BeModelProblem.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Category","Thematic category of the problem","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/ProblemCategoryVS","",,,,"BeModelProblem.category",0,*,"",""
"BeModelProblem","BeModelProblem.code","BeModelProblem.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Identification of the problem - in SNOMED-CT","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/ProblemCodeVS","",,,,"BeModelProblem.code",1,1,"",""
"BeModelProblem","BeModelProblem.clinicalStatus","BeModelProblem.clinicalStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Clinical Status","Clinical status of the problem (active, inactive, resolved, etc.)","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/condition-clinical","",,,,"BeModelProblem.clinicalStatus",1,1,"",""
"BeModelProblem","BeModelProblem.verificationStatus","BeModelProblem.verificationStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Verification Status","Degree of certainty associated with the problem (confirmed, suspected, etc.)","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/condition-ver-status","",,,,"BeModelProblem.verificationStatus",0,1,"",""
"BeModelProblem","BeModelProblem.diseaseCourse","BeModelProblem.diseaseCourse","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Course of Disease","Course of disease evolution (acute, chronic, fulminant, etc.)","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/core-clinical/ValueSet/ProblemDiseaseCourseVS","",,,,"BeModelProblem.diseaseCourse",0,1,"",""
"BeModelProblem","BeModelProblem.symptom","BeModelProblem.symptom","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Symptom","Symptoms recorded in the context of this problem","","","","","","","","","",,,,,"",,,,"BeModelProblem.symptom",0,*,"",""
"BeModelProblem","BeModelProblem.severity","BeModelProblem.severity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Severity","Degree of severity of the problem","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/condition-severity","",,,,"BeModelProblem.severity",0,1,"",""
"BeModelProblem","BeModelProblem.bodySite","BeModelProblem.bodySite","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Body Site","Anatomical site(s) where the problem is active","","","","","","","","","",,,,,"",,,,"BeModelProblem.bodySite",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelProblem","BeModelProblem.bodySite.id","BeModelProblem.bodySite.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelProblem","BeModelProblem.bodySite.extension","BeModelProblem.bodySite.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelProblem","BeModelProblem.bodySite.coding","BeModelProblem.bodySite.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelProblem","BeModelProblem.bodySite.text","BeModelProblem.bodySite.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelProblem","BeModelProblem.bodySite.localisation","BeModelProblem.bodySite.localisation","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Body Localisation","Specific location on the body if not implied by the code","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-bodysite","",,,,"BeModelProblem.bodySite.localisation",1,1,"",""
"BeModelProblem","BeModelProblem.bodySite.laterality","BeModelProblem.bodySite.laterality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Body Laterality","Laterality of the affected body site (right, left, both)","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-laterality","",,,,"BeModelProblem.bodySite.laterality",0,1,"",""
"BeModelProblem","BeModelProblem.bodySite.topography","BeModelProblem.bodySite.topography","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Body Topography","Topography of the affected body site (e.g., upper arm, lower leg, etc.)","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-body-topography","",,,,"BeModelProblem.bodySite.topography",0,1,"",""
"BeModelProblem","BeModelProblem.onset[x]","BeModelProblem.onset[x]","","","",0,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}Range {[]} {[]}Age {[]} {[]}string {[]} {[]}","Onset","Moment the problem began","","","","","","","","","",,,,,"",,,,"BeModelProblem.onset[x]",0,1,"",""
"BeModelProblem","BeModelProblem.abatement[x]","BeModelProblem.abatement[x]","","","",0,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}Range {[]} {[]}Age {[]} {[]}string {[]} {[]}","Abatement","Moment the problem went into remission","","","","","","","","","",,,,,"",,,,"BeModelProblem.abatement[x]",0,1,"",""
"BeModelProblem","BeModelProblem.note","BeModelProblem.note","","","",0,*,"","","","Annotation {[]} {[]}
","Note","Additional notes pertaining to the problem","","","","","","","","","",,,,,"",,,,"BeModelProblem.note",0,*,"",""
"BeModelProcedure","BeModelProcedure","BeModelProcedure","","","",0,*,"","","","null {[]} {[]}
","BeProcedure Model","Procedure logical model","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"BeModelProcedure","BeModelProcedure.identifier","BeModelProcedure.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Unique identifier for the procedure","Unique identifier for the procedure","","","","","","","","","",,,,,"",,,,"BeModelProcedure.identifier",1,*,"",""
"BeModelProcedure","BeModelProcedure.recordedDate","BeModelProcedure.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","Date of the last modification/recording of the procedure","Date of the last modification/recording of the procedure","","","","","","","","","",,,,,"",,,,"BeModelProcedure.recordedDate",1,1,"",""
"BeModelProcedure","BeModelProcedure.performedDate[x]","BeModelProcedure.performedDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Date or period when the procedure was actually performed","Date or period when the procedure was actually performed. For example: the date of an operation or the period during which a treatment was carried out","","","","","","","","","",,,,,"",,,,"BeModelProcedure.performedDate[x]",1,1,"",""
"BeModelProcedure","BeModelProcedure.patient","BeModelProcedure.patient","","","",1,1,"","","","Reference {[]} {[]}
","The patient that is the subject of the procedure.","The patient that is the subject of the procedure. This includes the patient's Social Security Identification Number (NISS), generally corresponding to the national registry number. In some cases, another unique identification code may be authorized, such as the BIS number","","","","","","","","","",,,,,"",,,,"BeModelProcedure.patient",1,1,"",""
"BeModelProcedure","BeModelProcedure.recorder","BeModelProcedure.recorder","","","",1,1,"","","","Reference {[]} {[]}
","Person, organization or device that recorded the procedure.","Person, organization or device that recorded the procedure. For a healthcare provider, this is the Social Security Identification Number (NISS). For an organization, the Crossroads Bank for Social Security (BCSS) number is used. For a medical device, use the unique device identification number","","","","","","","","","",,,,,"",,,,"BeModelProcedure.recorder",1,1,"",""
"BeModelProcedure","BeModelProcedure.performer","BeModelProcedure.performer","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Person who performed the procedure.","Person who performed the procedure. For a healthcare provider, this is the Social Security Identification Number (NISS). For an organization, the BCSS number is used. For a medical device, use the unique device identification number","","","","","","","","","",,,,,"",,,,"BeModelProcedure.performer",0,1,"",""
"BeModelProcedure","BeModelProcedure.request","BeModelProcedure.request","","","",0,*,"","","","Reference {[]} {[]}
","CarePlan and/or Referral Prescription that is at the origin of the procedure. For example: a physiotherapy session performed on prescription from the general practitioner","CarePlan and/or Referral Prescription that is at the origin of the procedure. For example: a physiotherapy session performed on prescription from the general practitioner","","","","","","","","","",,,,,"",,,,"BeModelProcedure.request",0,*,"",""
"BeModelProcedure","BeModelProcedure.partOf","BeModelProcedure.partOf","","","",0,*,"","","","Reference {[]} {[]}
","Part of the event being referenced: procedure, observation (symptoms) or problem (disease). For example: Blood draw (procedure) is part of the diagnostic observation (Observation)","Part of the event being referenced: procedure, observation (symptoms) or problem (disease). For example: Blood draw (procedure) is part of the diagnostic observation (Observation)","","","","","","","","","",,,,,"",,,,"BeModelProcedure.partOf",0,*,"",""
"BeModelProcedure","BeModelProcedure.category","BeModelProcedure.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Type or nature of the procedure. For example: surgical, psychiatric or chiropractic procedures","Type or nature of the procedure. For example: surgical, psychiatric or chiropractic procedures","","","","","","","","","",,,,,"",,,,"BeModelProcedure.category",0,*,"",""
"BeModelProcedure","BeModelProcedure.focalDevice[x]","BeModelProcedure.focalDevice[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[]}","Implanted or manipulated device","Implanted or manipulated device","","","","","","","","","",,,,,"",,,,"BeModelProcedure.focalDevice[x]",0,*,"",""
"BeModelProcedure","BeModelProcedure.usedDevice","BeModelProcedure.usedDevice","","","",0,*,"","","","Reference {[]} {[]}
","Devices or materials used temporarily during the procedure. For example: surgical robot, intraoperative imaging, neuronavigation. This also includes substances such as gels. Standard small instruments such as scalpels and syringes are not recorded","Devices or materials used temporarily during the procedure. For example: surgical robot, intraoperative imaging, neuronavigation. This also includes substances such as gels. Standard small instruments such as scalpels and syringes are not recorded","","","","","","","","","",,,,,"",,,,"BeModelProcedure.usedDevice",0,*,"",""
"BeModelProcedure","BeModelProcedure.status","BeModelProcedure.status","","","",1,1,"","","","code {[]} {[]}
","Procedure status (not-done, stopped, completed, entered-in-error). Note: 'not-done' is out of scope as it implies planning. Business Rule: 'completed' by default","Procedure status (not-done, stopped, completed, entered-in-error). Note: 'not-done' is out of scope as it implies planning. Business Rule: 'completed' by default","","","","","","","","","",,,,,"",,,,"BeModelProcedure.status",1,1,"",""
"BeModelProcedure","BeModelProcedure.code","BeModelProcedure.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Identification of the procedure (SNOMED-CT Procedure concept)","Identification of the procedure (SNOMED-CT Procedure concept)","","","","","","","","","",,,,,"",,,,"BeModelProcedure.code",1,1,"",""
"BeModelProcedure","BeModelProcedure.reason","BeModelProcedure.reason","","","",0,*,"","","","BackboneElement {[]} {[]}
","Reason why the procedure is performed. For example: amputation after an accident, broken leg","Reason why the procedure is performed. For example: amputation after an accident, broken leg","","","","","","","","","",,,,,"",,,,"BeModelProcedure.reason",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelProcedure","BeModelProcedure.reason.id","BeModelProcedure.reason.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelProcedure","BeModelProcedure.reason.extension","BeModelProcedure.reason.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
